alpha,beta,gama
0.12414253016712232,-0.0017169712937302717,2.4115490923979688
0.12386689299429912,-0.0018491743553120882,2.415393898063716
0.1235604879885071,-0.001993179199660131,2.4190261834744753
0.1232319537785322,-0.0021462439932009476,2.4224560686423886
0.12288877218256186,-0.0023053882841677104,2.4256934072634886
0.12253709343823849,-0.0024689435657270797,2.4287464551371554
0.12218136169563117,-0.002634763574510317,2.43162559859164
0.12182579640059195,-0.0028016566499593424,2.434340425006867
0.12147282768761558,-0.0029683112372521562,2.436899456498324
0.12112556812622606,-0.0031342503600763367,2.4393090846526277
0.1207850496913458,-0.003298044129791917,2.4415807610624656
0.1204521545550859,-0.003459691766175922,2.443718746785581
0.12012812275182891,-0.0036189553012207906,2.4457328955180078
0.11981210539897738,-0.0037751195305322145,2.4476287998980353
0.11950437713501873,-0.003928541796233022,2.4494131178283887
0.11920378114935444,-0.004079103244356597,2.4510922408956834
0.11891068362663441,-0.004227518819222921,2.4526704301576645
0.11862232153722767,-0.004372596340125264,2.4541538108848386
0.11833902777627049,-0.004515885850041835,2.455547176767168
0.11805878000581009,-0.004657029746775483,2.456855587810724
0.11778070437611379,-0.004796385372449033,2.4580819734927055
0.1175032862143116,-0.004934548817415853,2.4592319264514018
0.1172254685783459,-0.005071401487783649,2.4603091751123385
0.11694666890172822,-0.00520765754764943,2.4613171815849335
0.11666466510942405,-0.005343317517161846,2.4622591416624946
0.11637881637829607,-0.0054785010305104884,2.463139849034984
0.11608811570055712,-0.005613684543859132,2.4639619668634913
0.11579191393069145,-0.005749225399330604,2.464728690941325
0.11548938715323687,-0.005885243231114499,2.46544135284903
0.11517828000364518,-0.0060211414287088,2.46610447996046
0.11483411636702287,-0.006147861083218035,2.4667228659655764
0.11445808634348209,-0.006265997764846919,2.4672975761288156
0.11405161305973033,-0.00637626615784111,2.4678323388757035
0.1136153206941481,-0.006479381986743567,2.4683274205223493
0.11314980845798066,-0.006575464885743883,2.468788680023151
0.11265564227295964,-0.006665586881210545,2.469216117378109
0.11213318000135654,-0.006749272037128431,2.4696118631160946
0.11158317065722792,-0.006827592379866029,2.4699791130304165
0.11100618016230544,-0.006900429315531046,2.4703197313338374
0.11040264128026624,-0.0069682593002872535,2.470633718026358
0.1097733279923021,-0.0070313210823651886,2.4709245352173945
0.10911878957538788,-0.007089972003887679,2.4711937808036013
0.10843960027363361,-0.007144450813085263,2.471440655836652
0.10773660064725835,-0.0071948761038502325,2.4716696876903987
0.10701055635507549,-0.007241606258602717,2.471880610048733
0.10626196673978944,-0.007284879505424602,2.4720744881760908
0.10549180551967374,-0.0073248144382081805,2.472252919969126
0.10470081338640659,-0.007361649805183989,2.4724180359567107
0.10388973103166614,-0.007395267012459736,2.4725685045583004
0.10305941566042828,-0.0074263807442810775,2.4727080541994204
0.10221071615529047,-0.007454394910294649,2.4728353532995264
0.10134445643171494,-0.007480263463125296,2.4729527987035986
0.10046154362894802,-0.007503866768583424,2.473060390411638
0.0995626352148838,-0.007525086232776741,2.473158128423644
0.09864882142109355,-0.007543920815407946,2.4732492085329247
0.09772086790639066,-0.007561087281317299,2.473331500210608
0.09677966516526462,-0.007576226727936018,2.473406601353348
0.09582602046842087,-0.007589578423643293,2.473475577225581
0.09486077437607847,-0.0076010222141008775,2.473538694143416
0.09388485899461893,-0.007610916481728902,2.473596218422962
0.09289900669334203,-0.00761938034056831,2.4736489490125457
0.09190413293387249,-0.007626175562537215,2.473697152228276
0.0909009950526453,-0.00763177808365074,2.4737405617540444
0.08989039199798748,-0.007635711967893761,2.4737799765381774
0.08887313104060447,-0.007638692419660588,2.4738164618451117
0.08784992790503922,-0.007640122828449204,2.4738497513587374
0.0868215399277267,-0.007640599804761627,2.4738795787629466
0.08578878270175079,-0.007640122828449204,2.473906743006065
0.08475230537262718,-0.007638454191578702,2.47393230935253
0.08371277373062837,-0.007635711967893761,2.473954679905687
0.08267091182267575,-0.007632255059963162,2.4739746536138623
0.081627368794285,-0.007627605971325832,2.473993562057602
0.08058281875810709,-0.007622241678294194,2.474010339972469
0.07953782763587362,-0.0076160425466786546,2.474025786306792
0.07849300296120829,-0.007609128730817457,2.4740393684283513
0.07744888568870749,-0.007601380076372357,2.4740526842338015
0.07640612496388698,-0.007592916217532948,2.474064135826489
0.07536514522804544,-0.007583737154299232,2.4740739895225223
0.07432655401480656,-0.00757396200071215,2.4740841095346644
0.0732907757654691,-0.00756347112258211,2.474092631650153
0.07225829317798059,-0.007552742536518833,2.474100621133423
0.07122961391742386,-0.007541059997830712,2.474107545352257
0.07020514578034082,-0.007528900482830169,2.4741142032549823
0.06918525495138134,-0.007516383625706797,2.4741205948415987
0.06817041580611462,-0.007503270678230058,2.474125921163779
0.06716091546659565,-0.007489799868481841,2.47413098116985
0.06615720334125842,-0.007475852602569852,2.474135242227594
0.0651595332626443,-0.007461547474386383,2.474139503285338
0.0641683005437276,-0.0074467653698904925,2.474144030659191
0.06318374237229292,-0.0074317450373127154,2.4741480254008263
0.06220627070607137,-0.007416486476653053,2.4741506885619167
0.06123600621954984,-0.007400631305491374,2.4741546833035515
0.060273269324296996,-0.0073846575404374025,2.4741570801485326
0.059318272240962186,-0.0073682067990710086,2.474159743309623
0.05837127712446523,-0.007351636423515022,2.4741629391029307
0.057432508679023095,-0.007334708705836205,2.474165602264021
0.05650212919101471,-0.007317542760075503,2.474168265425111
0.05558033007514342,-0.007300257180125207,2.474170395953983
0.05466732771324781,-0.007282733372093026,2.4741730591150732
0.053763159556030685,-0.0072649713359789585,2.4741751896439452
0.05286808775841187,-0.0072470901858239485,2.474177320172817
0.051982141448715775,-0.007229089401479344,2.4741791843855805
0.051105541169970174,-0.007210731275011911,2.4741805159661254
0.05023837014595914,-0.007192372628395828,2.4741834454433245
0.0493806741497639,-0.007173895387887452,2.4741853096560877
0.048532602984195775,-0.007155418147379076,2.4741866412366327
0.04769418161638999,-0.00713658304459922,2.4741893043977226
0.046865501592509004,-0.0071178670558603085,2.4741914349265945
0.04604659620206645,-0.00709891283903951,2.4741925001910308
0.04523759444192763,-0.007079958622218711,2.4741951633521206
0.04443846718376812,-0.007061004405397913,2.474197027564884
0.043649251878290746,-0.007041811440346579,2.474198359145429
0.04287001926571197,-0.007022499881402951,2.474201022306519
0.042100740217707364,-0.007003545144433502,2.474203152835391
0.041341493796871784,-0.006984471813571761,2.474205283364263
0.04059215932871835,-0.006965159734479484,2.4742076802092443
0.03985282835940952,-0.006945967289576799,2.47420874547368
0.039123525856080525,-0.006926774844674115,2.474210876002552
0.038404151950190486,-0.006907462765581837,2.4742127402153153
0.0376947149641178,-0.006888389434720096,2.4742146044280786
0.03699520241429486,-0.006869077355627818,2.4742162023247323
0.036305622623100074,-0.006849884390576483,2.4742185991697134
0.035625846593668145,-0.006830811059714742,2.4742209960146946
0.03495594090502632,-0.0068117377288530005,2.4742233928596757
0.03429577239912011,-0.006792664397991259,2.4742244581241115
0.033645351478922496,-0.00677370966102181,2.4742273876013106
0.03300458451767642,-0.006754755444201012,2.474228719181856
0.03237346319300348,-0.006735682113339271,2.474231382342946
0.03175188139457898,-0.006716847010559416,2.4742327139234908
0.031139799591105508,-0.00669801190777956,2.474234844452363
0.030537174090096413,-0.006679415553230241,2.474237241297344
0.029943907103605425,-0.006660580450450386,2.474239638142325
0.029359921649632286,-0.006641983575752417,2.4742415023550883
0.028785211486393184,-0.0066236254492849835,2.4742438992000695
0.0282196143275092,-0.006605148208776608,2.47424629604505
0.027663082319304495,-0.006586789562160525,2.474248426573922
0.02711554472156261,-0.006568669663774978,2.4742505571027946
0.02657691414931028,-0.006550430651348488,2.4742529539477753
0.026047117781736445,-0.0065324303871525345,2.4742553507927565
0.025526037024948815,-0.00651442960280793,2.4742561497410835
0.02501364691181217,-0.00649654845265292,2.4742582802699555
0.024509812203677407,-0.006478785896390202,2.474260943431046
0.024014472563301074,-0.006461023860276134,2.4742625413277
0.023527498993817876,-0.006443619166284896,2.4742649381726807
0.023048822835605953,-0.006425857130170828,2.4742665360693348
0.022578352542502837,-0.006408691184410126,2.474269199230425
0.02211597160121084,-0.006391644352690367,2.474271329759297
0.02166164464162173,-0.006374477886781014,2.4742737266042782
0.02121522602211339,-0.006357431055061255,2.4742753245009323
0.02077666580841539,-0.006340503337382439,2.4742779876620222
0.02034582252009481,-0.0063236947337445655,2.4742803845070034
0.019922598369205385,-0.006306886130106692,2.474282248719766
0.019506920534936047,-0.006290554502781241,2.4742843792486386
0.019098691229340527,-0.006273984647373905,2.4742859771452923
0.018697804342094136,-0.0062577721340893976,2.4742878413580556
0.01830419329416963,-0.006241440506763947,2.4742899718869276
0.0179177270081071,-0.006225466221561325,2.4742915697835817
0.01753833266309549,-0.006209611570548296,2.4742937003124537
0.017165902068215517,-0.006193518171304732,2.474296097157435
0.016800350959385816,-0.006178020862414532,2.474298494002416
0.016441561783011396,-0.006162166211401504,2.474299292950743
0.01608943987203788,-0.006146788016552248,2.474302488744051
0.015743905123573106,-0.006131529455892584,2.474303820324596
0.015404864951157305,-0.006116390009273865,2.4743054182212503
0.015072218445952294,-0.006101011814424608,2.474307815066231
0.0147458688603091,-0.006086229709928717,2.4743096792789943
0.014425742333119364,-0.006071329011540534,2.4743120761239754
0.014111727552571899,-0.0060564277930037,2.4743139403367382
0.013803716327747424,-0.006041645688507809,2.4743155382333923
0.013501664966159298,-0.00602734056032434,2.4743176687622643
0.013205441350050326,-0.0060129163180999284,2.4743192666589184
0.012914959134744533,-0.0059987303039574025,2.4743211308716817
0.012630131975565957,-0.0059845442898148775,2.4743232614005537
0.012350894333784645,-0.005970120047590465,2.4743253919294257
0.0120771203334272,-0.0059562918957194195,2.4743275224582977
0.011808734032790659,-0.005942701971930259,2.474328587722734
0.011545668852847774,-0.005928873820059213,2.4743304519354967
0.011287816602679258,-0.005915403010310996,2.474333115096587
0.011035104461474056,-0.0059019322005627785,2.47433497930935
0.010787444003961597,-0.0058885810250041545,2.474336044573786
0.0105447301601145,-0.005875348963486474,2.4743384414187672
0.010306911955365025,-0.005862116381820143,2.474339772999312
0.01007390928682101,-0.005849003434343405,2.474341637212075
0.009845624366536179,-0.005836247828989496,2.474344034057056
0.009621971890131864,-0.005823373629743295,2.4743458982698194
0.009402883197986213,-0.005810737138430329,2.4743466972181465
0.009188275066315161,-0.005798220281306957,2.474349094063127
0.008978081956388754,-0.005785584310142641,2.4743509582758905
0.008772227926504035,-0.005773305681101155,2.4743530888047625
0.008570615708863378,-0.005760788823977782,2.4743544203853074
0.00837318912741254,-0.005748748423018182,2.474355751965853
0.008179843112124136,-0.005736827656248175,2.4743581488108335
0.007990548014525096,-0.005724549027206688,2.4743597467074876
0.007805210728006996,-0.005712866488518567,2.4743618772363596
0.007623749069083071,-0.005701183949830446,2.4743626761846866
0.007446115184077485,-0.0056895014111423255,2.47436454039745
0.007272223248462921,-0.0056776997584132615,2.4743664046102127
0.007102009283955378,-0.0056666133100785054,2.474367736190758
0.00693541451375736,-0.005655168999472271,2.4743693340874118
0.006772359355125357,-0.005643725209014686,2.474371464616284
0.006612799075275432,-0.005632519646638987,2.4743722635646113
0.006456652531018121,-0.005621433198304232,2.4743751930418103
0.006303871348528939,-0.005610704092092305,2.4743765246223552
0.0061543780256589735,-0.0055997367577984925,2.4743778562029
0.006008083096840355,-0.005589008171735216,2.4743789214673364
0.005864978759843328,-0.005578279065523289,2.4743807856800992
0.005724964105829712,-0.005567669593500956,2.4743826498928625
0.005588000123650729,-0.005557060121478623,2.4743839814734074
0.005454027516360231,-0.005546688877538176,2.4743855793700615
0.005322997910133731,-0.005536317633597729,2.4743869109506065
0.005194834843119619,-0.005526065503698224,2.4743885088472606
0.005069489941493407,-0.00551581337379872,2.4743901067439147
0.004946907029200851,-0.005505799992129752,2.474391704640569
0.004827034611525562,-0.005495905724501727,2.4743927699050046
0.004709819113156547,-0.005485891822684109,2.4743943678016587
0.004595215801309872,-0.005476116669097027,2.474396232014422
0.004483172140971845,-0.005466222401469002,2.4743980962271848
0.004373609589696255,-0.0054568051101534,2.474399161491621
0.004266501099753281,-0.005446791208335781,2.474400759388275
0.004161804279027915,-0.005437373917020179,2.474402623601038
0.004059473354438921,-0.005427956105555926,2.474403688865474
0.003959443307404998,-0.00541877704232221,2.474405020446019
0.0038616790278922447,-0.0054093597510066075,2.474406618342673
0.0037661394241572783,-0.005399941939542355,2.474407683607109
0.003672761038064749,-0.005390881990349581,2.4744098141359814
0.003581516821884836,-0.005381822041156808,2.4744103467681993
0.0034923456581511165,-0.005372642977923091,2.4744119446648534
0.0034052262207689235,-0.0053635830287303175,2.4744143415098345
0.003320101033312388,-0.00535476182776808,2.4744146078259432
0.0032369511103557693,-0.005346059740846786,2.4744167383548152
0.003155702330716385,-0.005337238019735899,2.4744178036192515
0.003076341170529325,-0.005328655046855548,2.4744194015159056
0.002998822897010653,-0.005320072073975197,2.4744212657286684
0.002923087172916923,-0.005311488580946195,2.4744217983608867
0.002849113712450769,-0.005302905608065844,2.4744239288897587
0.002776880929443199,-0.005294560863267379,2.474425526786413
0.002706333948211595,-0.005286216638617564,2.4744260594186307
0.002637449362066689,-0.005277871893819099,2.4744281899475027
0.002570154350197424,-0.005269646263061577,2.474429255211939
0.0025044746599619952,-0.005261540266493649,2.474430853108593
0.0024403359101033946,-0.005253314635736126,2.474431918373029
0.0023777237965337357,-0.005245327753209141,2.4744332499535737
0.002316584743942027,-0.005237459984723098,2.474434847850228
0.0022568857228889676,-0.005229115239924633,2.4744361794307728
0.0021986246527799557,-0.005221366585479534,2.474437511011318
0.002141750819121577,-0.005213617931034434,2.474438309959645
0.002086215718052181,-0.005205869276589334,2.474439375224081
0.0020320400254806212,-0.005198120622144234,2.474441505752953
0.0019791756276567353,-0.005190610715929671,2.474441772069062
0.0019275706397526454,-0.005182862061484572,2.4744441689140433
0.0018771785084641397,-0.005175113407039472,2.474445234178479
0.0018280485178758443,-0.005167722614865851,2.4744462994429153
0.0017801023856158734,-0.00516033130254358,2.4744481636556785
0.0017333230768159257,-0.0051528213963290175,2.4744484299717873
0.0016876862745265953,-0.005145430084006746,2.4744505605006593
